THE NEST,Cynthia D'Aprix Sweeney,Ecco/HarperCollins,1,432,Literary,4,2137,7.99,7.99,"4,859",3.8
THE SUMMER BEFORE THE WAR,Helen Simonson,Random House,1,496,Historical,4.5,359,10.99,10.99,"2,201",4.2
THE THIRD GATE,Lincoln Child,Anchor,2,320,Mysteries & Thrillers,4,819,7.99,9.99,"1,811",4.3
HEARTBREAKER,Linda Howard,Avon Impulse,0,384,Suspense,4,146,9.99,9.99,371,4.4
A MAN CALLED OVE,Fredrik Backman,Washington Square Press,0,352,Literary,4.5,2631,12.99,7.63,"46,135",4.6
BECAUSE OF MISS BRIDGERTON,Julia Quinn,Avon,1,384,Historical,4.5,1117,7.99,7.99,"6,400",4.6
JOURNEY TO MUNICH,Jacqueline Winspear,Harper/HarperCollins,1,320,Women Sleuths,4.5,257,12.99,12.49,"1,879",4.6
PARTNERS,John Grisham,Doubleday,1,58,Mysteries & Thrillers,4,439,1.99,1.99,"3,150",4.4
NOBODY BUT YOU,Jill Shalvis,Grand Central,1,368,Contemporary,4.5,167,7.99,7.99,542,4.7
DADDY'S GIRL,Lisa Scottoline,HarperCollins,1,352,Mysteries & Thrillers,4.5,274,12.99,12.99,857,4.4
LOGAN KADE,Tijan,Tijan,1,373,Romance,4.5,399,3.99,3.99,"1,280",4.7
A BRUSH OF WINGS,Karen Kingsbury,Howard Books,1,352,Religious,4.5,97,14.99,12.53,"1,464",4.8
AS TIME GOES BY,Mary Higgins Clark,Simon & Schuster,1,288,Mysteries & Thrillers,4,389,8.99,7.99,"1,979",4.6
FAMILY JEWELS,Stuart Woods,Putnam,1,320,Action & Adventure,4,413,9.99,1.41,"1,442",4.4
THE 14TH COLONY,Steve Berry,Minotaur,1,432,Mysteries & Thrillers,4,488,9.99,9.99,"1,999",4.5
FINDING JAKE,Bryan Reardon,Morrow/HarperCollins,1,288,Mysteries & Thrillers,4.5,219,11.99,11.99,927,4.4
MILLER'S VALLEY,Anna Quindlen,Random House,1,272,Literary,4.5,272,13.99,13.99,"1,569",4.3
WHITE TIGER,Jennifer Ashley,Berkley,0,336,Paranormal,5,73,7.99,7.99,460,4.7
THE MURDER OF MARY RUSSELL,Laurie R King,Bantam,0,384,Mysteries & Thrillers,4.5,103,11.99,11.99,"1,094",4.5
THE OBSESSION,Nora Roberts,Berkley,1,464,Suspense,4.5,3190,8.99,15.58,"11,857",4.7
THE LAST MILE,David Baldacci,Grand Central,1,432,Police Procedural,4.5,2980,9.99,9.99,"14,286",4.6
EXTREME PREY,John Sandford,Putnam,1,416,Mysteries & Thrillers,4.5,1240,9.99,9.99,"5,602",4.6
FIRE BOUND,Christine Feehan,Jove,1,400,Paranormal,4.5,252,8.99,8.99,"1,459",4.6
HIDE AWAY,Iris Johansen,St. Martin's Press,1,352,Mysteries & Thrillers,4.5,211,8.99,8.99,934,4.7
15TH AFFAIR,James Patterson and Maxine Paetro,"Little, Brown",1,384,Mysteries & Thrillers,4.5,954,9.99,12.95,"6,976",4.6
THE APARTMENT,Danielle Steel,Delacorte,1,336,Fiction & Literature,4.5,538,7.99,7.99,"3,513",4.6
STAR WARS: BLOODLINE,Claudia Gray,Del Rey,1,352,Science Fiction,4.5,351,7.99,7.99,"2,151",4.5
ONLY BELOVED,Mary Balogh,Signet,1,400,Historical,4.5,160,7.99,7.99,988,4.6
MISTER O,Lauren Blakely,Lauren Blakely,1,300,Contemporary,4.5,648,3.99,3.92,"1,375",4.5
EVERYBODY'S FOOL,Richard Russo,Knopf,1,496,Literary,4,218,11.99,18.60,"1,205",4.4
ROBERT B. PARKER'S SLOW BURN,Ace Atkins,Putnam,1,320,Mysteries & Thrillers,4,183,9.99,13.46,"1,070",4.4
DOMINATED,Maya Banks,Berkley,1,352,Contemporary,4.5,354,5.99,17.00,739,4.5
ELIGIBLE,Curtis Sittenfeld,Random House,0,512,Literary,4,491,9.99,5.60,"2,523",3.9
NIGHT SHIFT,Charlaine Harris,Ace,0,320,Paranormal,4.5,359,6.99,6.99,"2,309",4.7
THE WEEKENDERS,Mary Kay Andrews,St. Martin's,1,464,Fiction & Literature,4,862,8.99,8.99,"2,295",4.5
THE FIREMAN,Joe Hill,Morrow/HarperCollins,1,768,Horror,4.5,577,13.99,13.99,"3,745",4.4
BEYOND THE ICE LIMIT,Douglas Preston and Lincoln Child,Grand Central,1,368,Mysteries & Thrillers,4.5,398,7.99,7.99,"1,718",4.4
THE CITY OF MIRRORS,Justin Cronin,Ballantine,1,624,Mysteries & Thrillers,4.5,1058,13.99,13.99,"4,414",4.6
UNTIL JUNE,Aurora Rose Reynolds,Aurora Rose Reynolds,1,308,Contemporary,4.5,286,4.99,12.99,"1,030",4.6
DEEP DARK,Laura Griffin,Pocket Books,1,368,Suspense,4.5,120,7.99,6.99,349,4.6
DESIRE AFTER DARK,Marie Force,HTJB,0,325,Contemporary,4.5,311,4.99,4.99,912,4.8
SWEETBITTER,Stephanie Danler,Knopf,0,368,Contemporary,4,752,12.99,12.99,"1,943",3.8
THE EMPEROR'S REVENGE,Clive Cussler and Boyd Morrison,Putnam,1,464,Action & Adventure,4.5,691,9.99,15.25,"2,878",4.7
MARRYING WINTERBORNE,Lisa Kleypas,Avon,1,416,Historical,4.5,895,6.99,8.99,"2,791",4.6
BEFORE THE FALL,Noah Hawley,Grand Central,1,400,Mysteries & Thrillers,4,1306,9.99,9.6,"5,976",4.1
ALL SUMMER LONG,Dorothea Benton Frank,Morrow/HarperCollins,1,400,Fiction & Literature,4,262,12.99,9.3,"1,500",4.1
A HERO OF FRANCE,Alan Furst,Random House,1,256,Mysteries & Thrillers,4,231,11.99,9.93,"1,228",4.0
INTO THE WHIRLWIND,Kat Martin,Zebra,1,400,Suspense,5,25,5.99,5.45,382,4.6
THE ISLAND HOUSE,Nancy Thayer,Ballantine,0,304,Fiction & Literature,4,418,12.99,9.92,833,4.5
MODERN LOVERS,Emma Straub,Riverhead,0,368,Family,4,356,12.99,9.50,950,3.9
THE SURGEON,Tess Gerritsen,Ballantine,0,368,Mysteries & Thrillers,4.5,485,9.99,9.99,"4,064",4.5
END OF WATCH,Stephen King,Scribner,1,448,Mysteries & Thrillers,4.5,1607,9.99,8.99,"10,286",4.7
CROSS KILL,James Patterson,"Little, Brown",1,144,Mysteries & Thrillers,4,285,3.99,3.99,"3,601",4.2
DISHONORABLE INTENTIONS,Stuart Woods,Putnam,1,352,Mysteries & Thrillers,4,372,9.99,9.49,"1,466",4.2
THE HOUSE OF SECRETS,Brad Meltzer and Tod Goldberg,Grand Central,1,368,Mysteries & Thrillers,4,251,2.99,2.99,"1,102",4.0
ZOO 2,James Patterson with Max DiLallo,"Little, Brown",1,160,Mysteries & Thrillers,4,62,3.99,3.99,"1,430",4.3
AMERICA'S FIRST DAUGHTER,Stephanie Dray and Laura Kamoie,Morrow/HarperCollins,0,624,Historical,4.5,520,11.99,11.99,"6,627",4.6
I ALMOST FORGOT ABOUT YOU,Terry McMillan,Crown/Archetype,0,368,Fiction & Literature,4.5,472,13.99,27.97,"3,313",4.5
FOREIGN AGENT,Brad Thor,Emily Bestler/Atria,1,352,Mysteries & Thrillers,4.5,1462,12.99,12.99,"3,039",4.6
HERE'S TO US,Elin Hilderbrand,"Little, Brown",1,416,Fiction & Literature,4,751,9.99,9.99,"2,854",4.5
TOM CLANCY: DUTY AND HONOR,Grant Blackwood,Putnam,1,432,Mysteries & Thrillers,4,849,9.99,11.86,"2,557",4.0
THE GIRLS,Emma Cline,Random House,1,368,Fiction & Literature,4,1390,13.99,13.99,"3,373",3.7
BARKSKINS,Annie Proulx,Scribner,0,736,Historical,4,248,11.99,15.99,"2,710",4.1
SAY YOU'LL STAY,Corinne Michaels,BAAE,0,390,Contemporary,4.5,2427,0.0,0.0,"5,437",4.4
BORN OF LEGEND,Sherrilyn Kenyon,St. Martin's,0,512,Paranormal,5,225,14.99,14.99,"1,135",4.8
THE GAMES,James Patterson and Mark Sullivan,"Little, Brown",1,400,Mysteries & Thrillers,4,391,9.99,6.74,"1,911",4.5
FIRST COMES LOVE,Emily Giffin,Ballantine,1,400,Fiction & Literature,4,774,12.99,15.59,"1,567",4.2
SHADOW RIDER,Christine Feehan,Jove,1,480,Paranormal,4.5,458,8.99,5.98,"2,736",4.6
A GENTLEMAN NEVER TELLS,Eloisa James,Avon Impulse,0,160,Historical,4.5,108,0.99,0.96,440,4.4
GHOSTS OF WAR,Brad Taylor,Dutton,0,416,Mysteries & Thrillers,4.5,684,9.99,16.70,911,4.7
SWEET LITTLE LIES,Jill Shalvis,Avon,0,384,Contemporary,4.5,156,7.99,7.49,595,4.6
THE TRIAL,James Patterson with Maxine Paetro,BookShots,1,144,Mysteries & Thrillers,4.5,98,3.99,3.99,"2,504",4.6
LITTLE BLACK DRESS,James Patterson and Emily Raymond,BookShots,1,144,Mysteries & Thrillers,3,21,3.99,3.99,641,3.7
WHAT THE DEAD KNOW,Laura Lippman,Morrow,0,400,Mysteries & Thrillers,4,215,12.99,9.34,768,4.1
THE BLACK WIDOW,Daniel Silva,Harper,1,592,Mysteries & Thrillers,4.5,1710,9.99,9.49,"8,354",4.6
AMONG THE WICKED,Linda Castillo,Minotaur,1,320,Police Procedural,4.5,292,7.99,7.99,"1,383",4.7
LIFE DEBT: AFTERMATH,Chuck Wendig,Del Rey,0,448,Science Fiction,4,387,9.99,9.99,"1,405",4.4
THE BLACK ICE,Michael Connelly,"Little, Brown",0,336,Police Procedural,4,1225,9.99,9.99,"8,101",4.6
TRULY MADLY GUILTY,Liane Moriarty,Flatiron,1,432,Family,4,1921,9.99,7.96,"10,963",4.0
ILLUSION TOWN,Jayne Castle,Jove,1,352,Paranormal,4.5,184,7.99,7.99,"1,385",4.6
SWEET TOMORROWS,Debbie Macomber,Random House,1,352,Contemporary,4.5,652,5.99,5.99,"3,344",4.7
SMOOTH OPERATOR,Stuart Woods and Parnell Hall,Putnam,1,352,Action & Adventure,4,509,9.99,5.69,"1,403",4.5
THE UNDERGROUND RAILROAD,Colson Whitehead,Doubleday,1,320,Literary,4.5,2859,11.99,13.50,"19,065",4.5
IT ENDS WITH US,Colleen Hoover,Atria,1,384,Contemporary,4.5,18424,11.99,11.99,"83,909",4.7
DARK CAROUSEL,Christine Feehan,Berkley,1,400,Paranormal,4.5,338,8.99,15.30,"2,012",4.8
CHASE,James Patterson with Michael Ledwidge,BookShots,1,144,Police Procedural,4,216,3.99,3.99,"1,679",4.5
DRAGONMARK,Sherrilyn Kenyon,St. Martin's,1,352,Paranormal,4,218,8.99,8.99,"1,383",4.3
THE WOMAN IN CABIN 10,Ruth Ware,Scout,0,352,Mysteries & Thrillers,4,2701,12.99,12.99,"11,777",4.2
INSIDIOUS,Catherine Coulter,Gallery Books,1,368,Mysteries & Thrillers,4,435,9.99,8.99,"2,866",4.5
"THREE SISTERS, THREE QUEENS",Philippa Gregory,Touchstone,1,576,Historical,4,426,8.99,8.99,"3,122",4.4
RANDOM ACTS,J A Jance,Witness Impulse,1,112,Women Sleuths,4,96,4.99,4.49,"1,189",4.6
CLOSE TO YOU,Kristen Pro,Morrow/HarperCollins,1,320,Contemporary,4.5,174,6.99,6.99,458,4.5
FAMILY TREE,Susan Wiggs,Morrow,0,464,Fiction & Literature,4.5,509,8.99,8.99,"1,472",4.6
REAPER'S FIRE,Joanna Wylde,Berkley,0,384,Contemporary,4.5,190,11.99,16.00,709,4.5
STING,Sandra Brown,Grand Central,1,416,Suspense,4.5,895,8.99,8.99,"2,546",4.5
CURIOUS MINDS,Janet Evanovich and Phoef Sutton,Bantam,1,336,Mysteries & Thrillers,4.5,479,8.99,8.99,"2,284",4.5
DAMAGED,Lisa Scottoline,St. Martin's,1,384,Mysteries & Thrillers,4.5,237,8.99,8.99,"1,044",4.5
A BEAUTIFUL FUNERAL,Jamie McGuire,Jamie McGuire,1,305,Contemporary,4.5,674,5.99,10.00,"1,950",4.7
THE LIGHT BETWEEN OCEANS,M L Stedman,Scribner,8,352,Historical,4.5,4405,13.99,13.99,"22,274",4.5
FIRST STAR I SEE TONIGHT,Susan Elizabeth Phillips,HarperCollins,1,384,Contemporary,4.5,283,8.99,3.83,"1,472",4.6
ANTI-STEPBROTHER,Tijan,Tijan,1,382,Contemporary,4.5,1221,4.99,13.25,"3,374",4.6
SUMMER ISLAND,Kristin Hannah,Ballantine,1,336,Contemporary,4.5,675,7.99,4.0,"8,051",4.5
WITH EVERY BREATH,Maya Banks,Avon,1,352,Contemporary,4,186,10.99,4.71,431,4.3
THE PACT,Jodi Picoult,HarperCollins,0,512,Fiction & Literature,4.5,2383,6.99,2.0,"5,540",4.5
A GREAT RECKONING,Louise Penny,Minotaur,1,400,British Detectives,4.5,1034,9.99,15.40,"8,085",4.8
RUSHING WATERS,Danielle Steel,Delacorte,1,336,Fiction & Literature,4.5,318,6.99,6.99,"3,071",4.6
FAST AND LOOSE,Fern Michaels,Zebra,1,368,Suspense,4.5,52,1.99,5.98,"1,096",4.6
A SCOT IN THE DARK,Sarah MacLean,Avon,1,400,Historical,4,280,6.99,3.48,839,4.3
THE JEALOUS KIND,James Lee Burke,Simon & Schuster,1,400,Literary,4.5,213,13.99,13.99,"1,093",4.4
BEHIND CLOSED DOORS,B A Paris,St. Martin's,0,336,Mysteries & Thrillers,4.5,4332,9.99,30.23,"29,633",4.3
THE NIX,Nathan Hill,Knopf,0,640,Literary,4.5,267,8.99,8.99,"1,844",4.2
APPRENTICE IN DEATH,J D Robb,Berkley,1,384,Suspense,4.5,1156,8.99,15.05,"5,547",4.8
RAZOR GIRL,Carl Hiaasen,Knopf,1,352,Mysteries & Thrillers,4.5,696,9.99,9.99,"3,316",4.4
DOWNFALL,J A Jance,Morrow/HarperCollins,1,496,Women Sleuths,4.5,281,5.99,5.49,"1,440",4.7
I LET YOU GO,Clare Mackintosh,Berkley,1,384,Mysteries & Thrillers,4.5,398,8.99,25.43,"6,737",4.3
113 MINUTES,James Patterson with Max DiLallo,BookShots,1,144,Mysteries & Thrillers,4.5,39,3.99,3.99,776,4.5
HERE I AM,Jonathan Safran Foer,"Farrar, Straus & Giroux",1,592,Literary,4,99,10.99,14.10,708,3.9
MANITOU CANYON,William Kent Krueger,Atria,0,336,Mysteries & Thrillers,4.5,156,12.99,9.95,"1,155",4.7
COMMONWEALTH,Ann Patchett,Harper,1,336,Family,4,1232,10.99,4.45,"5,075",4.0
PIRATE,Clive Cussler and Robin Burcell,Putnam,1,400,Action & Adventure,4.5,399,9.99,13.40,"2,168",4.6
AN OBVIOUS FACT,Craig Johnson,Viking,1,336,Mysteries & Thrillers,4.5,443,11.99,17.77,"2,757",4.6
WELL HUNG,Lauren Blakely,Lauren Blakely,1,300,Contemporary,4.5,418,3.99,3.99,883,4.4
ROBERT B. PARKER'S DEBT TO PAY,Reed Farrel Coleman,Putnam,1,352,Mysteries & Thrillers,4.5,319,9.99,17.48,"1,690",4.3
NUTSHELL,Ian McEwan,Nan A. Talese/Doubleday,1,208,Literary,4,210,11.99,11.99,"1,945",4.0
THE KEPT WOMAN,Karin Slaughter,Morrow/HarperCollins,1,592,Police Procedural,4,1039,9.99,3.73,"5,221",4.6
IMMORTAL NIGHTS,Lynsay Sands,Avon/HarperCollins,1,384,Paranormal,4.5,146,7.99,7.99,"1,017",4.7
THRICE THE BRINDED CAT HATH MEW'D,Alan Bradley,Random House,1,352,Mysteries & Thrillers,4.5,95,4.99,4.99,697,4.5
THE BONESETTER'S DAUGHTER,Amy Tan,Putnam,1,368,Fiction & Literature,4.5,266,13.99,12.99,"1,464",4.5
WOMAN OF GOD,James Patterson and Maxine Paetro,"Little, Brown",1,400,Fiction & Literature,4,216,9.99,9.99,"1,597",4.3
CHRISTMAS CARAMEL MURDER,Joanne Fluke,Kensington,1,204,Cozy,4,68,6.99,29.18,"1,554",4.4
THE SILENT SISTER,Diane Chamberlain,St. Martin's Griffin,0,352,Fiction & Literature,4,1048,10.99,10.25,"5,456",4.4
DO YOU WANT TO START A SCANDAL,Tessa Dare,Avon,0,384,Historical,4.5,472,8.99,7.99,"1,199",4.5
THE TROUBLE WITH MISTLETOE,Jill Shalvis,Avon,0,384,Contemporary,4.5,154,6.99,6.99,605,4.4
TWO BY TWO,Nicholas Sparks,Grand Central,1,300,Romance,4.5,1957,8.99,8.99,"10,833",4.5
THE TRESPASSER,Tana French,Viking,1,464,Women Sleuths,4.5,837,12.99,15.05,"4,477",4.4
TWELVE DAYS OF CHRISTMAS,Debbie Macomber,Ballantine,1,288,Contemporary,4.5,240,4.99,4.99,"1,934",4.6
TODAY WILL BE DIFFERENT,Maria Semple,"Little, Brown",1,288,Fiction & Literature,3.5,316,11.99,11.99,"1,164",3.4
WINTER STORMS,Elin Hilderbrand,"Little, Brown",1,256,Fiction & Literature,4.5,506,7.99,14.71,"3,808",4.5
BROKEN TRUST,WEB Griffin and William E Butterworth,Putnam,1,368,Action & Adventure,4.5,146,9.99,15.75,832,4.4
VINCE FLYNN: ORDER TO KILL,Kyle Mills,Emily Bestler/Atria,1,384,Mysteries & Thrillers,4.5,2044,12.99,12.99,"4,971",4.6
SMALL GREAT THINGS,Jodi Picoult,Ballantine,1,480,Fiction & Literature,4.5,3069,12.99,12.99,"21,643",4.7
CRIMSON DEATH,Laurell K Hamilton,Berkley,1,720,Paranormal,4.5,458,8.99,15.62,"2,927",4.4
PRECIOUS AND GRACE,Alexander McCall Smith,Pantheon,1,240,Women Sleuths,4.5,106,9.99,9.99,"1,854",4.7
GOING DOWN FAST,Carly Phillips,CP Publishing,0,225,Contemporary,4,864,4.99,4.99,"1,343",4.3
THE FIX UP,Kendall Ryan,Kendall Ryan,0,250,Contemporary,4.5,973,3.99,3.99,784,4.3
ESCAPE CLAUSE,John Sandford,Putnam,1,400,Mysteries & Thrillers,4.5,1057,9.99,4.49,"4,845",4.6
THE OBSIDIAN CHAMBER,Douglas Preston and Lincoln Child,Grand Central,1,416,Police Procedural,4.5,396,9.99,12.68,"2,907",4.5
THE SEXY ONE,Lauren Blakely,Lauren Blakely,1,300,Contemporary,4,1757,3.99,3.99,"1,374",4.3
ROYALLY SCREWED,Emma Chase,Emma Chase,1,340,Contemporary,4.5,1696,4.99,4.99,"1,736",4.4
THE TRUTH ACCORDING TO US,Annie Barrows,Dial,0,512,Literary,4,111,13.99,14.10,"1,041",4.2
THE SECRET HISTORY OF TWIN PEAKS,Mark Frost,Flatiron,0,304,Mysteries & Thrillers,4.5,56,11.99,19.95,"1,553",4.7
THE WHISTLER,John Grisham,Doubleday,1,384,Mysteries & Thrillers,4,5174,8.99,8.99,"33,070",4.4
"SEX, LIES  AND SERIOUS MONEY",Stuart Woods,Putnam,1,352,Action & Adventure,4,436,9.99,11.34,"1,515",4.0
THE BLOOD MIRROR,Brent Weeks,Orbit,1,704,Epic,4.5,750,11.99,18.99,"2,838",4.6
THE SELLOUT,Paul Beatty,"Farrar, Straus & Giroux",1,304,Literary,4,290,10.99,12.11,"2,788",4.1
A BAXTER FAMILY CHRISTMAS,Karen Kingsbury,Howard Books,1,272,Religious,4.5,94,8.99,10.99,"1,463",4.8
SUBMISSION IS NOT ENOUGH,Lexi Blake,DLZ Entertainment,1,400,Suspense,5,121,4.99,5.2,533,4.7
NIGHT WATCH,Iris Johansen and Roy Johansen,St. Martin's,1,352,Mysteries & Thrillers,4.5,161,9.99,9.99,631,4.7
MARRIAGE GAMES,C D Reiss,Flip City Media,0,324,Contemporary,4.5,168,5.99,7.19,909,4.5
THE WRONG SIDE OF GOODBYE,Michael Connelly,"Little, Brown",1,400,Police Procedural,4.5,1876,9.99,9.99,"12,398",4.7
THE AWARD,Danielle Steel,Delacorte,1,336,Historical,4.5,172,8.99,8.99,"1,978",4.7
ARCHANGEL'S HEART,Nalini Singh,Berkley,1,400,Paranormal,4.5,249,7.99,7.99,"1,086",4.7
SAY YOU WANT ME,Corinne Michaels,BAAE,1,328,Contemporary,4.5,806,4.99,4.99,"1,813",4.7
THE LOST GIRLS,Allison Brennan,Morrow/HarperCollins,1,352,Mysteries & Thrillers,4.5,149,8.99,8.99,356,4.6
KILLER CHEF,James Patterson and Jeffrey J Keyes,"Little, Brown",1,144,Mysteries & Thrillers,4,42,3.99,3.99,934,4.5
MR. PRESIDENT,Katy Evans,KT Publishing,0,300,Contemporary,4.5,495,4.99,4.11,782,4.6
NIGHT SCHOOL,Lee Child,Delacorte,1,384,Mysteries & Thrillers,4,2166,9.99,9.99,"15,090",4.3
THIS WAS A MAN,Jeffrey Archer,St. Martin's,1,416,Fiction & Literature,4.5,537,9.99,9.99,"7,990",4.6
LEOPARD'S FURY,Christine Feehan,Jove,1,384,Paranormal,4.5,232,8.99,5.98,"1,064",4.8
THE CHEMIST,Stephenie Meyer,"Little, Brown",1,528,Mysteries & Thrillers,4.5,965,9.99,9.99,"6,295",4.4
SOMEONE TO LOVE,Mary Balogh,Signet,1,400,Romance,4,307,7.99,4.75,"1,435",4.5
AT THE SIGN OF TRIUMPH,David Weber,Tor,1,609,Science Fiction,4.5,194,9.99,5.21,997,4.4
ONE SNOWY NIGHT,Jill Shalvis,Avon Impulse,1,160,Contemporary,4,97,0.99,2.75,523,4.4
TURBO TWENTY-THREE,Janet Evanovich,Bantam,1,304,Women Sleuths,4.5,1075,7.99,7.99,"8,546",4.5
NO MAN'S LAND,David Baldacci,Grand Central,1,432,Mysteries & Thrillers,4.5,1995,9.99,10.49,"8,856",4.6
CHAOS,Patricia Cornwell,Morrow,1,480,Mysteries & Thrillers,4,615,1.99,2.09,"5,275",4.1
ODESSA SEA,Clive Cussler and Dirk Cussler,Putnam,1,496,Action & Adventure,4.5,424,8.99,5.39,"2,418",4.6
THE SLEEPING BEAUTY KILLER,Mary Higgins Clark and Alafair Burke,Simon & Schuster,1,320,Mysteries & Thrillers,4.5,402,8.99,7.99,"2,275",4.7
CATALYST,James Luceno,Del Rey,1,352,Science Fiction,4.5,392,9.99,19.90,"1,746",4.5
THE MISTLETOE SECRET,Richard Paul Evans,Simon & Schuster,1,320,Fiction & Literature,4.5,94,10.99,17.99,732,4.7
SWING TIME,Zadie Smith,Penguin Press,0,464,Literary,4,184,14.99,20.58,"1,244",3.9
MANAGED,Kristen Callihan,Plain Jane,0,408,Contemporary,4.5,574,5.99,5.85,"1,569",4.6
SWEET CHEEKS,K Bromberg,JKB,0,345,Contemporary,4.5,700,4.99,4.99,957,4.6
CROSS THE LINE,James Patterson,"Little, Brown",1,432,Police Procedural,4.5,812,9.99,9.99,"5,362",4.6
PRINCE LESTAT AND THE REALMS OF ATLANTIS,Anne Rice,Knopf,1,480,Fiction & Literature,4.5,293,9.99,27.47,"2,248",4.6
THE FLAME BEARER,Bernard Cornwell,Harper,1,304,Historical,4.5,591,11.99,4.91,"5,288",4.8
THE WHOLE TOWN'S TALKING,Fannie Flagg,Random House,1,432,Fiction & Literature,4,279,12.99,17.58,"2,435",4.3
WHEN ALL THE GIRLS HAVE GONE,Jayne Ann Krentz,Berkley,0,352,Suspense,4.5,240,5.99,8.55,918,4.5
ISLAND OF GLASS,Nora Roberts,Berkley,1,352,Contemporary,4.5,526,8.99,10.25,"4,456",4.8
TOM CLANCY TRUE FAITH AND ALLEGIANCE,Mark Greaney,Putnam,1,752,Mysteries & Thrillers,4.5,958,9.99,15.87,"3,102",4.6
BLOOD VOW,J R Ward,Ballantine,1,480,Paranormal,4.5,510,8.99,8.99,"2,949",4.8
A DOG'S PURPOSE,W Bruce Cameron,Forge Books,1,320,Family,4.5,2342,9.99,9.60,"9,297",4.8
BABYLON'S ASHES,James S A Corey,Orbit,0,544,Adventure,4.5,1079,11.99,11.99,"7,356",4.6
THE SHACK,William P Young,Windblown Media,0,288,Religious,4.5,135,1.99,10.43,"22,705",4.7
THE CHRISTMAS MYSTERY,James Patterson with Richard DiLallo,"Little, Brown",0,160,Fiction & Literature,4,22,3.99,3.99,898,4.4
THE SEVENTH PLAGUE,James Rollins,Morrow/HarperCollins,1,640,Mysteries & Thrillers,4.5,520,9.99,9.99,"2,093",4.6
LIGHT AFTER DARK,Marie Force,HTJB,0,300,Contemporary,4.5,275,4.99,3.95,830,4.8
MOONGLOW,Michael Chabon,Harper/HarperCollins,0,480,Literary,4,184,12.99,11.12,982,4.2
MELT,Helen Hardt,Waterhouse,1,288,Romance,4.5,1485,5.99,15.99,"6,646",4.6
ONE FELL SWEEP,Ilona Andrews,Ilona Andrews,0,284,Fantasy,4.5,376,4.99,4.99,"2,963",4.8
DARK MATTER,Blake Crouch,Crown/Archetype,0,352,Mysteries & Thrillers,4.5,2023,13.99,13.99,"15,845",4.5
UNTIL ASHLYN,Aurora Rose Reynolds,Aurora Rose Reynolds,0,320,Contemporary,4.5,275,4.99,4.78,"1,076",4.6
THE MISTRESS,Danielle Steel,Delacorte,1,336,Fiction & Literature,4.5,460,5.99,5.99,"2,813",4.5
BELOW THE BELT,Stuart Woods,Putnam,1,336,Mysteries & Thrillers,4,514,9.99,4.33,"1,451",4.5
DISTANT SHORES,Kristin Hannah,Ballantine,1,352,Fiction & Literature,4,759,8.99,12.00,"5,477",4.4
MULBERRY MOON,Catherine Anderson,Berkley,1,448,Contemporary,4.5,62,5.99,7.04,522,4.6
THE NORTH WATER,Ian McGuire,Henry Holt,1,272,Literary,4.5,388,10.99,10.99,"2,558",4.3
SILVER BAY,Jojo Moyes,Penguin,0,384,Fiction & Literature,4.5,255,9.99,9.99,"4,405",4.4
FULL PACKAGE,Lauren Blakely,Lauren Blakely,1,300,Contemporary,4.5,491,3.99,3.99,904,4.5
RING OF FIRE,Brad Taylor,Dutton,1,448,Mysteries & Thrillers,4.5,759,9.99,11.69,878,4.7
THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,Dial Press,0,288,Historical,4.5,1011,9.99,18.64,"13,420",4.7
THE SLEEPWALKER,Chris Bohjalian,Doubleday,0,304,Mysteries & Thrillers,4,218,11.99,11.99,"1,072",4.3
NEVER NEVER,James Patterson and Candice Fox,"Little, Brown",1,400,Women Sleuths,4,519,9.99,9.99,"3,922",4.3
FEVERSONG,Karen Marie Moning,Delacorte,1,560,Paranormal,4.5,345,8.99,8.99,"2,459",4.8
POWER GAME,Christine Feehan,Berkley,1,400,Military,4.5,329,8.99,8.42,74,4.9
ACCIDENTALLY ON PURPOSE,Jill Shalvis,Avon,1,384,Contemporary,4.5,177,5.99,5.99,580,4.7
THE GIRL BEFORE,J P Delaney,Ballantine,1,352,Mysteries & Thrillers,4,2543,9.99,9.99,"5,681",4.1
MY GRANDMOTHER ASKED ME TO TELL YOU SHE'S SORRY,Fredrik Backman,Washington Square,2,384,Literary,4.5,734,12.99,11.91,"8,362",4.4
RIGHT BEHIND YOU,Lisa Gardner,Dutton,1,400,Mysteries & Thrillers,4.5,718,9.99,9.99,"2,130",4.7
SEVEN MINUTES IN HEAVEN,Eloisa James,Avon,1,432,Historical,4.5,233,6.99,4.41,508,4.5
ECHOES IN DEATH,J D Robb,St. Martin's,1,400,Police Procedural,4.5,992,8.99,8.99,"5,062",4.8
NORSE MYTHOLOGY,Neil Gaiman,Norton,1,304,"Fairy Tales, Myths & Fables",4.5,595,11.99,16.41,"14,550",4.7
THE HANDMAID'S TALE,Margaret Atwood,Houghton Mifflin Harcourt,1,320,Fiction & Literature,4.5,24,9.99,9.99,"53,051",4.4
SOMEONE TO HOLD,Mary Balogh,Jove,1,400,Historical,4.5,191,7.99,7.99,"1,048",4.6
MY NOT SO PERFECT LIFE,Sophie Kinsella,Dial,1,448,Fiction & Literature,4,802,13.99,13.99,"3,759",4.4
HEARTBREAK HOTEL,Jonathan Kellerman,Ballantine,1,368,Mysteries & Thrillers,4,446,2.99,2.99,"1,495",4.4
